,name,object,friction,mass,pos_x,pos_y,pos_z,quat_w,quat_x,quat_y,quat_z,restitution,scale_x,scale_y,scale_z,blocktype,ratio
0,tower_00087_0011010101,block0,0.89442718029,4.08000040054,0.25,-0.266666680574,0.10000000149,0.70710670948,0.0,0.0,0.7071068286900001,0.0,0.20000000298,0.600000023842,0.20000000298,0,0.1
1,tower_00087_0011010101,block1,0.89442718029,4.08000040054,-0.016666667535899998,0.283333331347,0.300000011921,0.707106769085,0.707106769085,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,0,0.1
2,tower_00087_0011010101,block2,0.89442718029,0.40800004005400003,0.25,-0.266666680574,0.300000011921,1.0,0.0,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,1,0.1
3,tower_00087_0011010101,block3,0.89442718029,0.40800004005400003,-0.25,-0.0833333283663,0.300000011921,0.707106769085,0.707106769085,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,1,0.1
4,tower_00087_0011010101,block4,0.89442718029,4.08000040054,0.216666668653,-0.266666680574,0.5,0.70710670948,0.0,0.0,0.7071068286900001,0.0,0.20000000298,0.600000023842,0.20000000298,0,0.1
5,tower_00087_0011010101,block5,0.89442718029,0.40800004005400003,0.25,-0.20000000298,0.699999988079,1.0,0.0,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,1,0.1
6,tower_00087_0011010101,block6,0.89442718029,4.08000040054,0.233333319426,0.016666667535899998,0.899999976158,0.70710670948,0.0,0.0,0.7071068286900001,0.0,0.20000000298,0.600000023842,0.20000000298,0,0.1
7,tower_00087_0011010101,block7,0.89442718029,0.40800004005400003,-0.033333335071799995,0.233333319426,0.899999976158,0.707106769085,0.707106769085,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,1,0.1
8,tower_00087_0011010101,block8,0.89442718029,4.08000040054,0.233333319426,-0.20000000298,1.10000002384,0.707106769085,0.707106769085,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,0,0.1
9,tower_00087_0011010101,block9,0.89442718029,0.40800004005400003,0.233333319426,-0.166666656733,1.5,1.0,0.0,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,1,0.1
10,tower_00196_1001100101,block0,0.89442718029,0.40800004005400003,-0.016666667535899998,0.266666680574,0.10000000149,1.0,0.0,0.0,0.0,0.0,0.20000000298,0.600000023842,0.20000000298,1,0.1
11,tower_00196_1001100101,block1,0.89442718029,4.08000040054,-0.033333335071799995,-0.20000000298,0.10000000149,0.70710670948,0.0,0.0,0.7071068286900001,0.0,0.20000000298,0.600000023842,0.20000000298,0,0.1
